,Chembl id,IC50,unit,smiles,pIC50
5367,CHEMBL1241770,2010,nM,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCNC1,5.696803943
5368,CHEMBL51320,2030,nM,c1ccc(CNc2ncnc3cnccc23)cc1,5.692503962
5369,CHEMBL3814021,2030,nM,O=C(NCCN1CCCCC1)Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,5.692503962
5370,CHEMBL1958209,2030,nM,O=C1CSC(N2N=C(c3ccc(Br)cc3)CC2c2ccc(Br)cc2)=N1,5.692503962
5371,CHEMBL441518,2043.6,nM,CN(C)C/C=C/C(=O)Nc1cnc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,5.689604106
5372,CHEMBL2325107,2060,nM,Cc1ccc(C2=NN(C(N)=S)C(c3cccc4ccccc34)C2)cc1,5.68613278
5373,CHEMBL1095957,2070,nM,Cl.NCCc1c[nH]c2ccc(OCCc3ccc(O)cc3)cc12,5.684029655
5374,CHEMBL3416617,2079,nM,C[C@@H](Nc1ncnc2sc(Br)cc12)c1ccccn1,5.682145511
5375,CHEMBL1945447,2080,nM,O=C(NS(=O)(=O)c1ccc(Br)cc1)c1cncc(Br)c1,5.681936665
5376,CHEMBL1830261,2080,nM,NC(=S)N/N=C(/C=C/c1cccc(F)c1)c1ccccc1,5.681936665
5377,CHEMBL3237944,2090,nM,CCOC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1c(C)nn(-c2ccccc2)c1Cl,5.679853714
5378,CHEMBL1990583,2090,nM,Nc1ncnn2ccc(C(=O)Nc3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,5.679853714
5379,CHEMBL3604930,2100,nM,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Oc3ccc(N)cc3)n2)n[nH]1,5.677780705
5380,CHEMBL3358006,2100,nM,C[C@@H]1CN(c2nc(C(F)(F)F)no2)CCN1c1ncc(OCc2ccc(CS(C)(=O)=O)cc2F)cn1,5.677780705
5381,CHEMBL5278115,2100,nM,COc1ccc2c(c1)CCC(=C\c1cc(OC)c(OC)c(OC)c1Br)/C2=N\O,5.677780705
5382,CHEMBL4545086,2100,nM,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4cccnc34)n2)c(OC)cc1N(C)CCN(C)C,5.677780705
5383,CHEMBL307599,2100,nM,Cc1ccc(Nc2ncnc3[nH]c(C)c(C)c23)cc1,5.677780705
5384,CHEMBL1241681,2100,nM,Nc1ncnc2c1c(-c1ccc3ncccc3c1)nn2C1CCCC1,5.677780705
5385,CHEMBL2426284,2100,nM,C=CC(=O)N1CCc2cc(OC)c(Nc3ncc(Cl)c(-c4c[nH]c5ccccc45)n3)cc21,5.677780705
5386,CHEMBL3604910,2100,nM,CCC(=O)Nc1ccc2c(Nc3cc[nH]n3)nc(-c3ccccc3)nc2c1,5.677780705
5387,CHEMBL245800,2100,nM,N#Cc1cnc2ccc(-c3ccc(CN)cc3)cc2c1N[C@@H]1C[C@H]1c1ccccc1,5.677780705
5388,CHEMBL4591327,2100,nM,CC(C)(O)Cn1/c(=N/C(=O)c2cc(F)cc(-c3cccnc3)c2)[nH]c2ccccc21,5.677780705
5389,CHEMBL56542,2100,nM,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)N1CCc2ccccc21,5.677780705
5390,CHEMBL144778,2100,nM,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NC1CCCC[C@@H]1NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,5.677780705
5391,CHEMBL194337,2100,nM,CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5ccccn5)cc4)c23)CC1,5.677780705
5392,CHEMBL168656,2100,nM,COc1cccc(-c2cn(C3CCN(C(=O)OC(C)(C)C)C3)c3ncnc(N)c23)c1,5.677780705
5393,CHEMBL2316143,2100,nM,COc1cc(/C=C2\CCC/C(=C\c3ccccc3F)C2=O)cc(OC)c1,5.677780705
5394,CHEMBL538507,2100,nM,Cc1ccc(SCC(CN(C)C)C(=O)c2ccc(OCc3ccccc3)cc2)cc1C.Cl,5.677780705
5395,CHEMBL544640,2110,nM,Cl.c1ccc(Nc2[nH]cnc3c4ccccc4nc2-3)cc1,5.675717545
5396,CHEMBL2442324,2120,nM,COc1cc(OC)c2c(=O)n(-c3cccc(C(=O)N4CCCCC4)c3)ccc2c1,5.673664139
5397,CHEMBL1242848,2120,nM,CC(C)n1nc(-c2ccc(N)c(O)c2)c2c(N)ncnc21,5.673664139
5398,CHEMBL605337,2140,nM,CCCCCCCCCCNC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,5.669586227
5399,CHEMBL3134612,2145,nM,COc1cc(Nc2nccc(-c3ccc(Cl)cc3)n2)cc(OC)c1OC,5.668572703
5400,CHEMBL3233794,2159,nM,O=C(/C=C/CN1CC2(CCOCC2)C1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,5.665747358
5401,CHEMBL4578764,2160,nM,Cc1ccc(C2=NN(c3ccccc3)C(c3ccc(OC4CCCC4)cc3)C2)cc1,5.665546249
5402,CHEMBL1828864,2170,nM,Cc1ncc([N+](=O)[O-])n1CC(=O)NS(=O)(=O)c1ccc(Br)cc1,5.663540266
5403,CHEMBL1830278,2170,nM,NC(=S)N/N=C(/C=C/c1ccc(F)cc1)c1ccc(Br)cc1,5.663540266
5404,CHEMBL1173457,2170,nM,Cc1ccc(C2=NN(C(N)=S)C(c3ccc(Br)cc3)C2)cc1C,5.663540266
5405,CHEMBL589822,2180,nM,O=C1CSC(N/N=C/c2ccc(F)cc2)=N1,5.661543506
5406,CHEMBL1200679,2188.4,nM,[Cl-].[Cl-].[Zn+2],5.659873294
5407,CHEMBL1242114,2190,nM,COc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1O,5.659555885
5408,CHEMBL225930,2200,nM,ClCCN(CCN/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)c1ccc(Cl)cc1,5.657577319
5409,CHEMBL605413,2200,nM,CCCC(Cc1coc2nc(N)nc(N)c12)c1ccccc1OC,5.657577319
5410,CHEMBL360209,2200,nM,COc1cc2ncnc(Nc3ccc(Cl)c(NC(=O)c4ccccc4)c3)c2cc1OC,5.657577319
5411,CHEMBL3813746,2200,nM,C=CC(=O)NCCn1c(-c2nc(-c3cnn(C4CCN(C)CC4)c3)cnc2N)nc2ccccc21,5.657577319
5412,CHEMBL3133901,2200,nM,C=CC(=O)Nc1ccc2ncnc(Nc3c(F)cccc3Br)c2c1,5.657577319
5413,CHEMBL168921,2200,nM,CC(C)(C)OC(=O)N1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)C1,5.657577319
5414,CHEMBL4462395,2200,nM,COc1cc(N(C)c2ccnc3ccc(C(F)(F)F)cc23)cc(OC)c1OC,5.657577319
5415,CHEMBL3133902,2200,nM,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(Br)cc3C)c2c1,5.657577319
5416,CHEMBL3425667,2200,nM,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/C3CCCC3)c2)n1,5.657577319
5417,CHEMBL473351,2200,nM,COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)c(O)c3)c2cc1OC,5.657577319
5418,CHEMBL593293,2200,nM,COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)cc3O)c2cc1OC,5.657577319
5419,CHEMBL343887,2200,nM,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCN1CCN(C(=O)/C(C#N)=C/c2ccc(O)c(O)c2)CC1,5.657577319
5420,CHEMBL279138,2200,nM,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCCCCCCNC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,5.657577319
5421,CHEMBL2316141,2200,nM,COc1cc(/C=C2\CCC/C(=C\c3cccc(Cl)c3)C2=O)cc(OC)c1,5.657577319
5422,CHEMBL485321,2200,nM,COc1ccc(CCc2cc3c(Nc4cccc(Br)c4)nc(N)nc3[nH]2)cc1,5.657577319
5423,CHEMBL1641995,2200,nM,N#Cc1cnc(Nc2cccc(Br)c2)c2cc(NC(=O)[C@@H]3CCC(=O)N3)ccc12,5.657577319
5424,CHEMBL2047017,2220,nM,O=C(CCCCCC(=O)Nc1ccc(O)c(C(=O)Nc2ccc(F)c(F)c2)c1)NO,5.653647026
5425,CHEMBL2325102,2230,nM,NC(=S)N1N=C(c2ccccc2)CC1c1cccc2ccccc12,5.651695137
5426,CHEMBL5286675,2230,nM,CN(C)c1ccc(/C=C/c2cc(C(=O)O)c3cc(Br)ccc3n2)cc1,5.651695137
5427,CHEMBL4756368,2236,nM,C=CC(=O)Nc1cc(-c2c[nH]c3ncnc(Nc4ccc5c(cnn5Cc5ccccc5)c4)c23)ccc1OCCO,5.650528201
5428,CHEMBL592427,2240,nM,O=C(Nc1ccccc1)N(Cc1ccc(F)cc1)Cc1cccc(Br)c1O,5.649751982
5429,CHEMBL461571,2240,nM,Cc1c(C(=O)c2ccc(Cl)cc2)c2ccc(OC(F)(F)F)cc2n1Cc1cccc(O[C@H](C)C(=O)O)c1,5.649751982
5430,CHEMBL4784185,2245,nM,N#Cc1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)c(NC(=O)c4cc([N+](=O)[O-])ccc4F)cc23)cc1Cl,5.648783655
5431,CHEMBL2047024,2250,nM,C#Cc1cccc(NC(=O)c2cc(NC(=O)CCCCCCC(=O)NO)ccc2O)c1,5.647817482
5432,CHEMBL3740257,2270,nM,C=CC(=O)Nc1cccc(Nc2nc(N/N=C(\C)c3ccc(F)cc3F)ncc2Cl)c1,5.643974143
5433,CHEMBL3216699,2280,nM,Cl.Cl.NC1CCc2c(c3cc(OCCc4ccc(O)cc4)ccc3n2CCCCCc2ccccn2)C1,5.642065153
5434,CHEMBL1958034,2280,nM,O=C1CSC(N2N=C(c3ccc(Cl)cc3)CC2c2ccc(Br)cc2)=N1,5.642065153
5435,CHEMBL138691,2282,nM,C=CC(=O)N(CCN(C)C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,5.64168436
5436,CHEMBL118000,2290,nM,N#Cc1cnc2ccc(NC(=O)/C=C/CN3CCOCC3)cc2c1Nc1ccc(F)c(Cl)c1,5.640164518
5437,CHEMBL1760057,2290,nM,c1ccc2ncc(Nc3ccnc(Nc4ccc(OCCCN5CCCCC5)cc4)n3)cc2c1,5.640164518
5438,CHEMBL3133903,2300,nM,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(Br)c(C)c3)c2c1,5.638272164
5439,CHEMBL3787112,2300,nM,Nc1ncnc2c1c(-c1cccc(O)c1)cn2[C@H]1C[C@@H](CN2CCC2)C1,5.638272164
5440,CHEMBL56879,2300,nM,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc([N+](=O)[O-])cc1,5.638272164
5441,CHEMBL2385967,2300,nM,CN1CCN(Cc2ccc(C(=O)Nc3ccc(-c4cncc(C#N)c4Nc4ccc(OCc5ccccn5)c(Cl)c4)cc3)cc2)CC1,5.638272164
5442,CHEMBL1233881,2300,nM,COc1ccc(-c2nn(C3CCC3)c3ncnc(N)c23)cc1OC,5.638272164
5443,CHEMBL2048792,2300,nM,O=C1Cc2ccc(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)cc2N1,5.638272164
5444,CHEMBL593760,2300,nM,COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)c(F)c3)c2cc1OCCCN1CCN(C)CC1,5.638272164
5445,CHEMBL2426248,2300,nM,COc1ccc(NC(=O)CCCN(C)C)cc1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1,5.638272164
5446,CHEMBL3425657,2300,nM,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/c3ccc([N+](=O)[O-])cc3)c2)n1,5.638272164
5447,CHEMBL1257998,2300,nM,CN1CCN([C@H]2CC[C@H](n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)cc4)c4c(N)ncnc43)CC2)CC1,5.638272164
5448,CHEMBL3612591,2300,nM,CCOC(=O)CCCn1c(=O)oc2cc3ncnc(Nc4ccc(OCc5ccccn5)cc4)c3cc21,5.638272164
5449,CHEMBL4556670,2316,nM,C=CC(=O)Nc1cccc(-c2csc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,5.635261445
5450,CHEMBL114490,2320,nM,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,5.634512015
5451,CHEMBL2047015,2340,nM,O=C(CCCCCC(=O)Nc1ccc(O)c(C(=O)Nc2ccccc2)c1)NO,5.630784143
5452,CHEMBL3740102,2350,nM,C/C(=N\Nc1ncc(Cl)c(Nc2cccc(NC(=O)/C=C/CN(C)C)c2)n1)c1ccc(F)cc1,5.628932138
5453,CHEMBL3133754,2350,nM,COc1cc2ncnc(Nc3cccc(NC(=O)Nc4cccc(C)c4)c3)c2cc1OCCCN1CCOCC1,5.628932138
5454,CHEMBL1821863,2360,nM,Cc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc(Cl)cc3)C2)cc1C,5.627087997
5455,CHEMBL3734877,2360,nM,COC1CCN(c2nccc(Nc3cc4c(cn3)nc(CO)n4C(C)C)n2)CC1,5.627087997
5456,CHEMBL4646281,2360,nM,C=CC(=O)NCCOc1cc(Cc2ccccc2)cc2[nH]c(-c3n[nH]c4cc(C(F)F)ccc34)cc12,5.627087997
5457,CHEMBL3098317,2370,nM,COc1cc2nc(Cl)nc(Nc3ccc(S(N)(=O)=O)cc3)c2cc1OC,5.625251654
5458,CHEMBL1958218,2370,nM,COc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccccc3)C2)cc1,5.625251654
5459,CHEMBL1830272,2380,nM,NC(=S)N/N=C(/C=C/c1ccccc1)c1ccccc1,5.623423043
5460,CHEMBL3741324,2380,nM,C/C(=N\Nc1ncc(Cl)c(Nc2cccc(NC(=O)/C=C/CN(C)C)c2)n1)c1ccccn1,5.623423043
5461,CHEMBL3237936,2388,nM,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)CCN3CCN(CCO)CC3)c2)n1,5.621965678
5462,CHEMBL5179538,2397,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(CC(=O)NCCNc5cccc6c5CN(C5CCC(=O)NC5=O)C6=O)CC4)cc3OC)ncc2C(F)(F)F)c1,5.620331966
5463,CHEMBL4208745,2400,nM,O=c1[nH]c(Cc2ccccc2)cn2c1cc1cc(Cl)ccc12,5.619788758
5464,CHEMBL260861,2400,nM,COc1cc(Nc2nn3c(N[C@H](CO)Cc4ccccc4)cc(C4CC4)nc3c2C(N)=O)cc(OC)c1,5.619788758
5465,CHEMBL2424804,2400,nM,O=C(/C=C/c1ccc(Br)s1)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,5.619788758
5466,CHEMBL130049,2400,nM,COC(=O)N(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,5.619788758
5467,CHEMBL4468521,2400,nM,COCCOc1cc2ncnc(Nc3cc(OC)c(OC)c(OC)c3)c2cc1OCCOC,5.619788758
5468,CHEMBL599388,2400,nM,COc1cc(-c2nc(=O)c3c([nH]2)sc2ccc(C)cc23)ccc1OCC(=O)O,5.619788758
5469,CHEMBL193578,2400,nM,Clc1cc(Nc2ncnc3cccc(OC4CCOCC4)c23)ccc1OCc1ccccn1,5.619788758
5470,CHEMBL4094546,2400,nM,Cc1nc(C)c(/C=C2\CC(C)C/C(=C\c3nc(C)c(C)nc3C)C2=NO)nc1C,5.619788758
5471,CHEMBL77030,2400,nM,N#C/C(=C\c1ccc(O)c(O)c1)C(N)=S,5.619788758
5472,CHEMBL1094835,2450,nM,COc1ccc(CCOc2ccc3c(c2)c(CCN)cn3CCCCCc2ccc(SC)cc2)cc1.Cl,5.610833916
5473,CHEMBL5265797,2458,nM,C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4cc(C)c(C)c(C)c4)nn32)CC1,5.609418121
5474,CHEMBL4447036,2459,nM,C=CS(=O)(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,5.609241471
5475,CHEMBL267019,2500,nM,O=C1NC(=O)c2cc(Nc3ccc(O)cc3)c(Nc3ccc(O)cc3)cc21,5.602059991
5476,CHEMBL419047,2500,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccc(O)cc2)c1O,5.602059991
5477,CHEMBL1097189,2500,nM,Cl.NC1CCc2c(c3cc(OCCc4ccc(O)cc4)ccc3n2CCCc2ccccc2)C1,5.602059991
5478,CHEMBL76116,2500,nM,Cc1[nH]c2ncnc(Oc3cccc(Cl)c3)c2c1C,5.602059991
5479,CHEMBL3133905,2500,nM,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(Br)c(OC)c3)c2c1,5.602059991
5480,CHEMBL57462,2500,nM,N#CC(C#N)=C1C(=O)Nc2cc(O)c(O)cc21,5.602059991
5481,CHEMBL4094527,2500,nM,C=CC(=O)N1CCC[C@@H](n2ncc3c(N)ncnc32)C1,5.602059991
5482,CHEMBL1242477,2500,nM,CC(C)n1nc(-c2ccc3cn[nH]c3c2)c2c(N)ncnc21,5.602059991
5483,CHEMBL77397,2500,nM,COc1cc(/C=C(\C)[N+](=O)[O-])ccc1OS(=O)(=O)c1ccc(C(=O)O)cc1,5.602059991
5484,CHEMBL326100,2500,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSCc2ccccc2Cl)c1O,5.602059991
5485,CHEMBL4074615,2500,nM,CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3F)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4C)nc32)C1,5.602059991
5486,CHEMBL2385969,2500,nM,CN1CCN(Cc2ccc(C(=O)Nc3ccc(-c4cncc(C#N)c4Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)cc3)cc2)CC1,5.602059991
5487,CHEMBL1095130,2500,nM,Nc1nc(Nc2ccc(Cl)cc2F)c2cc(Cc3ccc(Cl)cc3Cl)[nH]c2n1,5.602059991
5488,CHEMBL4104427,2500,nM,Cc1nc(C)c(/C=C2\CN(C(C)C)C/C(=C\c3nc(C)c(C)nc3C)C2=O)nc1C,5.602059991
5489,CHEMBL309334,2500,nM,N#CC(C#N)=C(N)/C(C#N)=C/c1ccc(O)c(O)c1,5.602059991
5490,CHEMBL7914,2500,nM,Cc1ccc(Nc2cc3c(cc2Nc2ccc(C)cc2)C(=O)NC3=O)cc1,5.602059991
5491,CHEMBL4876135,2500,nM,c1ccc(-c2ccc3c(Nc4ccc5scnc5c4)ccnc3c2)cc1,5.602059991
5492,CHEMBL4745877,2520,nM,COc1ncc(-c2ccc3ncnc(Nc4cnn(CCO)c4)c3c2)cc1NS(C)(=O)=O,5.598599459
5493,CHEMBL3742128,2520,nM,CN(C)C/C=C/C(=O)Nc1cccc(Nc2nc(N/N=C/c3ccc(F)cc3F)ncc2Cl)c1,5.598599459
5494,CHEMBL2325088,2520,nM,c1ccc(C2=NN(c3ccccc3)C(c3cccc4ccccc34)C2)cc1,5.598599459
5495,CHEMBL3734934,2530,nM,CC(C)n1c(CO)nc2cnc(Nc3ccnc(N4CC[C@H](O)[C@H](F)C4)n3)cc21,5.596879479
5496,CHEMBL247024,2530,nM,N#Cc1cnc2ccc(-c3ccc(CN4CCOCC4)cc3)cc2c1N[C@@H]1C[C@H]1c1ccccc1,5.596879479
5497,CHEMBL169780,2540,nM,Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCN(CCO)CC1,5.595166283
5498,CHEMBL4202413,2550,nM,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)COCc3ccccc3)c2)n1,5.59345982
5499,CHEMBL3741655,2550,nM,Cc1[nH]c(-c2ccccc2)c(-c2ccccc2)c1-c1nnc(C)c2nn(-c3ccc(Cl)cc3)cc12,5.59345982
5500,CHEMBL3741069,2560,nM,Cc1[nH]c(-c2ccccc2)c(-c2ccccc2)c1C(=O)c1cn(-c2ccccc2)nc1-c1ccccc1,5.591760035
5501,CHEMBL3088222,2580,nM,Cc1ncc([N+](=O)[O-])n1C/C(=N/NC(=O)c1ccccc1O)c1ccc(Br)cc1,5.588380294
5502,CHEMBL403785,2580,nM,C[C@@H](COc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)N(C)C(=O)CO,5.588380294
5503,CHEMBL248045,2580,nM,COc1ccc2c(N[C@@H]3C[C@H]3c3ccccc3)c(C#N)cnc2c1,5.588380294
5504,CHEMBL217092,2590,nM,CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,5.586700236
5505,CHEMBL1241944,2600,nM,CC(C)n1nc(-c2ccc(C#N)c(O)c2)c2c(N)ncnc21,5.585026652
5506,CHEMBL1242749,2600,nM,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2[C@@H]1CCOC1,5.585026652
5507,CHEMBL475352,2600,nM,COc1cc(Nc2ncnc3[nH]cnc23)ccc1-c1nc2ccccc2s1,5.585026652
5508,CHEMBL2332119,2600,nM,NC(=O)C1=C(N)C(=O)C=C(Nc2ccccc2O)C1=O,5.585026652
5509,CHEMBL130163,2600,nM,CO[C@H]1[C@@H](N(C)C(C)=O)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,5.585026652
5510,CHEMBL449949,2600,nM,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)nc4)c3s2)C1)N1CCOCC1,5.585026652
5511,CHEMBL3932338,2613,nM,CC#CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,5.58286059
5512,CHEMBL4090330,2626,nM,C=CC(=O)Nc1cc(Nc2n[nH]c3ccccc23)ccc1N(C)CCN(C)C,5.580705278
5513,CHEMBL421047,2640,nM,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OC(F)(F)F,5.578396073
5514,CHEMBL1945648,2640,nM,Cc1ccc(C(=O)NS(=O)(=O)c2ccc(Br)cc2)c(Cl)n1,5.578396073
5515,CHEMBL174634,2650,nM,Cc1ccccc1-c1cn(-c2ccccc2)c2ncnc(N)c12,5.576754126
5516,CHEMBL4795165,2664,nM,C=CC(=O)Nc1cccc(-c2c[nH]c3ncnc(Nc4ccc(CN5C(=O)c6ccccc6C5=O)cc4)c23)c1,5.57446578
5517,CHEMBL354033,2670,nM,Nc1ncnc2c1c(-c1ccc(O)cc1)cn2C1CCNC1,5.573488739
5518,CHEMBL1821865,2670,nM,Cc1ccc(C2CC(c3ccc(C)c(C)c3)=NN2c2nc(-c3ccccc3)cs2)cc1,5.573488739
5519,CHEMBL4292715,2700,nM,Cc1oc2ncnc(Nc3cccc(Cl)c3)c2c1C(=O)NCCO,5.568636236
5520,CHEMBL114392,2700,nM,C=C(CN1CCOCC1)C(=O)Nc1ccc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1,5.568636236
5521,CHEMBL4444231,2700,nM,CC(C)(O)Cn1/c(=N/C(=O)c2cccc(-c3cccnc3)c2)[nH]c2ccccc21,5.568636236
5522,CHEMBL1080815,2700,nM,Clc1cccc(Nc2ncnc3ccc(Cl)cc23)c1,5.568636236
5523,CHEMBL65063,2700,nM,Nc1ncnc2c1cnn2-c1ccccc1,5.568636236
5524,CHEMBL3604911,2700,nM,C=CC(=O)Nc1ccccc1-c1nc(Nc2cc[nH]n2)c2ccccc2n1,5.568636236
5525,CHEMBL4211573,2700,nM,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(NC(=O)COCc3ccccc3)cc2)n1,5.568636236
5526,CHEMBL195029,2700,nM,COc1cc(Nc2c(C#N)cnc3cc4cc(OCCN5CCOCC5)c(OC)cc4cc23)c(Cl)cc1Cl,5.568636236
5527,CHEMBL319540,2710,nM,Cc1c(C)n(-c2ccccc2)c2ncnc(N)c12,5.567030709
5528,CHEMBL1241858,2720,nM,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCCNC1,5.565431096
5529,CHEMBL534948,2730,nM,Cc1cccc(C)c1Nc1ncc(-c2ccc(OCC3CCCN(C)C3)cc2)n2cncc12.Cl,5.563837353
5530,CHEMBL1094825,2750,nM,Cl.NC1CCc2c(c3cc(OCCc4ccc(O)cc4)ccc3n2CCCCCc2ccc(C(F)(F)F)cc2)C1,5.560667306
5531,CHEMBL4469453,2750,nM,Fc1ccc(COC(c2cccs2)c2cc3ccccc3nc2Cl)cc1,5.560667306
5532,CHEMBL2070196,2750,nM,O=C(Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C1COc2ccccc2O1,5.560667306
5533,CHEMBL3263378,2800,nM,COc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc4ccccc4c3)C2)cc1,5.552841969
5534,CHEMBL4286943,2800,nM,COc1cc(-c2nc3sc(-c4ccccc4)cn3n2)cc(OC)c1OC,5.552841969
5535,CHEMBL5087955,2800,nM,COc1cc2nc(C)nc(N[C@H](C)c3ccccc3)c2cc1OC,5.552841969
5536,CHEMBL182397,2800,nM,COc1cc2ncnc(Nc3cccc(NC(=O)c4ccccc4)c3F)c2cc1OC,5.552841969
5537,CHEMBL3133894,2800,nM,C=CC(=O)Nc1ccc2ncnc(NC3CCCCC3)c2c1,5.552841969
5538,CHEMBL200976,2800,nM,COC(=O)c1c(OCCN2CCCCC2)c2ccccc2c2oc3c(c12)C(=O)c1ccccc1C3=O,5.552841969
5539,CHEMBL4474429,2800,nM,COc1cccc(/C=C/C(=O)c2ccc(NC(=O)c3cc4cc5cc(OC)ccc5nc4s3)cc2)c1,5.552841969
5540,CHEMBL3604919,2800,nM,C=CC(=O)Nc1cccc(-c2nccc(Nc3cc(C)[nH]n3)n2)c1,5.552841969
5541,CHEMBL1241946,2800,nM,CC(=O)c1cccc(-c2nn(C(C)C)c3ncnc(N)c23)c1,5.552841969
5542,CHEMBL418907,2800,nM,COc1cc(/C=C/[N+](=O)[O-])ccc1OS(=O)(=O)c1ccc(C(=O)O)cc1,5.552841969
5543,CHEMBL2426285,2800,nM,COc1ccc(NC(=O)CC#N)cc1Nc1ncc(Cl)c(-c2c[nH]c3ccccc23)n1,5.552841969
5544,CHEMBL5273124,2800,nM,CCOc1ccc2nc(NC(=O)CSc3nnc(Cc4c[nH]c5ccccc45)o3)sc2c1,5.552841969
5545,CHEMBL3905432,2807,nM,CC#CC(=O)N1CCC[C@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,5.551757587
5546,CHEMBL1812569,2810,nM,O=C(/C=C/c1cccc2ccccc12)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,5.55129368
5547,CHEMBL4213082,2820,nM,C=CC(=O)Nc1ccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)cc1,5.549750892
5548,CHEMBL168266,2820,nM,Nc1ncnc2c1c(-c1ccccc1)cn2C1CC(O)C1,5.549750892
